kol_id,influence_potential_score,rank
d20707fc-bc88-4943-8924-4fa4a08c5296,3.8212052572507287,2122
3cf2f65f-0f48-4119-90c6-b93655a024de,3.8209181596465283,2123
e8f9ea56-8448-4ba7-b120-ef527ebcb0e3,3.8207645235569117,2124
47d761f3-9f0f-4562-85e0-66cbde938e9e,3.820760330460787,2125
20e4544b-e210-4897-a57d-d2d02ff7424e,3.820246079516219,2126
d0e078a0-f556-437c-bcd4-4d70df6aa458,3.8202177427291333,2127
168ff0fd-263b-4bec-b651-a023498688bd,3.819825385329971,2128
2d7f4b30-1996-4b4f-85cd-8f03adbc8bde,3.8196232268674364,2129
6754efce-8a18-4b44-a57c-2bb4d18771f2,3.8192785047674587,2130
3b0558e0-32ed-4a30-a215-115bfa47b544,3.819248186353042,2131
c1b13a26-200b-41f1-b5c1-dd7083dc830e,3.8190900488233934,2132
44526609-d98e-4a5a-a9a3-42f54253ca01,3.8186855372874984,2133
113ef8c2-c788-4cc3-9998-f2e7df615d4f,3.8180930638276154,2134
1e400547-44af-4f07-8c3a-360409580e70,3.817891960266691,2135
f8dfd02b-8a37-4d26-9269-883afbf213c5,3.8178450577602328,2136
cf867670-3d13-4d16-ae2d-e2452abaad4b,3.817744816376101,2137
8cb46459-d8b1-444b-a86c-e840426f8043,3.8171695534666172,2138
e65ac625-8871-4023-ac31-50ee586d4531,3.817074787874335,2139
c42348c0-5f59-405d-852f-9097e743b9e4,3.8170096426196,2140
7a4e98ea-9113-4664-8210-8ebf79e4f2ff,3.8168893784476365,2141
02de26e4-31de-44bd-970d-6f33f64c8984,3.8167283193750245,2142
f9d90d3a-c9bd-4b15-b808-a02c3a81ac76,3.815899818663084,2143
f0524559-18fa-4ea9-9ab8-53d3cdfbbfe4,3.81555973962204,2144
f1a36b76-0935-46b5-ad82-27f193de07ac,3.8155228909301657,2145
8a39ca3d-94c8-41b4-b0e9-7a431d554b8a,3.8154689318008557,2146
d25aa233-9b98-476a-bba2-484feefd741f,3.8151501796494607,2147
2a91a73d-b27c-425b-927b-81cfbc6f72f9,3.8150755742316314,2148
31423d75-f890-40c9-b763-2017ed0fe4bb,3.8149925536598626,2149
2e1a1cae-a9fd-4a59-b296-6102d44d430c,3.814566597143175,2150
6f4981f9-0bcb-471d-875e-dc647504b50c,3.814399947268755,2151
d5c36979-a1f5-46fd-8947-372cac2fa6ef,3.814058178174474,2152
13456d6e-f538-482c-b2ff-e5637abcda88,3.814002539648532,2153
c53010b8-ec7e-4e25-ad21-d195fb966ce3,3.813817189089494,2154
ea2c48e4-8278-4f64-9457-6fde630d8a00,3.8136980837073096,2155
9549b98f-283d-4fda-95a4-77b8bc6cd0ca,3.8134776416373666,2156
f84ebbaf-2a2b-48f5-bd3c-8d7bc1170320,3.8133358839665994,2157
31f6908a-3936-4105-9cf7-33099627ad14,3.8130993443002668,2158
0cfec42d-c3e4-40f4-9940-9690873b85bb,3.8129696698177216,2159
d7ef5a1d-f002-41dc-a4a2-7022fde8eb4a,3.811923878574319,2160
1337cecf-e9c9-43e3-8931-3d88ac23d2d9,3.811902481782494,2161
8fc0d0c4-96f0-44e1-a850-d16559e11a33,3.811900225030928,2162
93965888-9e20-43df-a9c5-e17d665cbc02,3.811507006699987,2163
3bafe845-5df7-484b-ad6a-b2221fa9bfea,3.8113055622165186,2164
3925584f-b69b-4017-8be5-a499b2255600,3.8110690831033938,2165
51286cde-fb6e-42b4-aa81-db66ad9034d6,3.8109885963555263,2166
0de20cf8-d844-4c2c-b58c-d9a18e78db36,3.8109222077576335,2167
00cc3910-6d6b-4055-a75d-c2a7ffca89f3,3.8107701221199273,2168
92e4a5d8-a4db-4fa5-ba70-856d0cc8317a,3.810658941740155,2169
447047a5-0902-4c7c-8330-0789bff77c4a,3.810596225750303,2170
f1536375-0830-4ee2-8409-3ff9a2f94312,3.810407625084711,2171
0472bd3e-b5c8-4a30-8f1b-f92323db96bf,3.8102176837349675,2172
1617c2dd-11b3-4a22-b0fb-1a83c72c2ed4,3.8100166499419896,2173
3f2d4000-b2ae-4c21-bcbe-44e748deb96a,3.8100111730208384,2174
c2f64e10-d0e8-4e61-bb19-42b6a5b56d09,3.8100061625200317,2175
eeda9d9a-de17-446b-8ca9-a4d0f03dd6c3,3.8099430945173567,2176
a99e345f-9212-4f6a-829d-7a2499217896,3.8095706088760783,2177
fbe8ac66-b84a-4ab9-a674-3d7e34a46667,3.8088516216001054,2178
4e79954d-0c5d-4fb7-a0e6-736950f728d6,3.8086329183199967,2179
d37918df-6f92-4960-8c61-9e531a8626d7,3.8085261191630377,2180
cf6cf1d1-d44f-459d-8f15-e78e3b3384f6,3.8079458246445146,2181
9925775b-f204-4234-9ea9-17b0d6f6c764,3.807873132544104,2182
dd9263e1-4457-4343-9d3c-7ba56f146408,3.8077306986653014,2183
2b0650d4-5e17-43fd-b41b-0218958b9011,3.8072852511413378,2184
220c31a8-6173-4a59-8aaa-118235b78812,3.8069685462167606,2185
258f578e-207c-4cc1-bab2-41c7d716cfad,3.8069559117439233,2186
a7f64f33-83da-44c5-aa96-62c52d33270e,3.806736086633055,2187
ca215adf-9af9-4b95-8403-d13e963171f7,3.806541840340494,2188
7fc51659-b445-4027-813a-25b219825316,3.8064959253034187,2189
886c8936-4678-4844-8430-f78244d62b07,3.8061292354443097,2190
bc50022a-1886-47bf-b155-464bad72f0cf,3.805918056812321,2191
5bb6855a-7597-4156-bccf-cfd020b7a137,3.8057817604505524,2192
b57a2674-200f-4409-9ec5-d2ee91716571,3.8056720408884317,2193
073daf90-d2b6-4b80-9be0-af62e5775399,3.80545476590025,2194
f554a871-f172-488d-808e-0b312ad216b9,3.8053604145859046,2195
d44171e3-2161-45fe-8d11-ef7ed6547972,3.8053108754052434,2196
bb2f2f73-35ed-47f8-986a-d360e65079a5,3.8052441720713537,2197
770e8091-d199-42ff-b806-e9f51b877aae,3.805204208581629,2198
aeff5154-a240-491c-9df3-0ee1e482eebe,3.804403747175143,2199
2b21da88-adf4-4ef3-ba03-7d666aec9736,3.8043448400923046,2200
